Index,Time,Leg Distance,Leg Time,Leg Speed,Elevation,Leg Course ,Position,
1470,"5/24/22, 11:30:30 AM",1 ft,0:00:01,0.4 mph,30 ft,279° true,N18° 21.532' W65° 01.972',
1471,"5/24/22, 11:30:31 AM",1 ft,0:00:01,0.6 mph,30 ft,306° true,N18° 21.532' W65° 01.972',
1472,"5/24/22, 11:30:32 AM",1 ft,0:00:01,0.4 mph,32 ft,345° true,N18° 21.532' W65° 01.972',
1473,"5/24/22, 11:30:33 AM",1 ft,0:00:01,0.4 mph,30 ft,300° true,N18° 21.532' W65° 01.972',
1474,"5/24/22, 11:30:34 AM",1 ft,0:00:01,0.6 mph,32 ft,279° true,N18° 21.532' W65° 01.972',
1475,"5/24/22, 11:30:35 AM",1 ft,0:00:01,0.9 mph,32 ft,103° true,N18° 21.532' W65° 01.972',
1476,"5/24/22, 11:30:36 AM",1 ft,0:00:01,0.5 mph,32 ft,108° true,N18° 21.532' W65° 01.972',
1477,"5/24/22, 11:30:37 AM",1 ft,0:00:01,0.5 mph,32 ft,127° true,N18° 21.532' W65° 01.972',
1478,"5/24/22, 11:30:38 AM",2 ft,0:00:01,1.5 mph,32 ft,265° true,N18° 21.532' W65° 01.972',
1479,"5/24/22, 11:30:39 AM",1 ft,0:00:01,0.6 mph,32 ft,251° true,N18° 21.532' W65° 01.972',
1480,"5/24/22, 11:30:40 AM",1 ft,0:00:01,0.9 mph,32 ft,249° true,N18° 21.532' W65° 01.972',
1481,"5/24/22, 11:30:41 AM",0 ft,0:00:01,0.3 mph,32 ft,153° true,N18° 21.532' W65° 01.972',
1482,"5/24/22, 11:30:42 AM",0 ft,0:00:01,0.1 mph,30 ft,62° true,N18° 21.532' W65° 01.972',
1483,"5/24/22, 11:30:43 AM",1 ft,0:00:01,0.6 mph,30 ft,2° true,N18° 21.532' W65° 01.972',
1484,"5/24/22, 11:30:44 AM",0 ft,0:00:01,0.2 mph,30 ft,0° true,N18° 21.532' W65° 01.972',
1485,"5/24/22, 11:30:45 AM",1 ft,0:00:01,0.5 mph,30 ft,108° true,N18° 21.532' W65° 01.972',
1486,"5/24/22, 11:30:46 AM",0 ft,0:00:01,0.2 mph,30 ft,100° true,N18° 21.532' W65° 01.972',
1487,"5/24/22, 11:30:47 AM",0 ft,0:00:01,0.2 mph,30 ft,90° true,N18° 21.532' W65° 01.972',
1488,"5/24/22, 11:30:48 AM",0 ft,0:00:01,0.2 mph,30 ft,22° true,N18° 21.532' W65° 01.972',
1489,"5/24/22, 11:30:49 AM",1 ft,0:00:01,0.7 mph,30 ft,285° true,N18° 21.532' W65° 01.972',
1490,"5/24/22, 11:30:50 AM",1 ft,0:00:01,0.7 mph,30 ft,291° true,N18° 21.532' W65° 01.972',
1491,"5/24/22, 11:30:51 AM",1 ft,0:00:01,0.7 mph,30 ft,296° true,N18° 21.532' W65° 01.972',
1492,"5/24/22, 11:30:52 AM",1 ft,0:00:01,0.5 mph,30 ft,87° true,N18° 21.532' W65° 01.973',
1493,"5/24/22, 11:30:53 AM",1 ft,0:00:01,0.5 mph,30 ft,144° true,N18° 21.532' W65° 01.972',
1494,"5/24/22, 11:30:54 AM",1 ft,0:00:01,0.8 mph,30 ft,98° true,N18° 21.532' W65° 01.972',
1495,"5/24/22, 11:30:55 AM",1 ft,0:00:01,0.8 mph,30 ft,121° true,N18° 21.532' W65° 01.972',
1496,"5/24/22, 11:30:56 AM",0 ft,0:00:01,0.1 mph,30 ft,44° true,N18° 21.532' W65° 01.972',
1497,"5/24/22, 11:30:57 AM",1 ft,0:00:01,0.4 mph,30 ft,30° true,N18° 21.532' W65° 01.972',
1498,"5/24/22, 11:30:58 AM",1 ft,0:00:01,0.5 mph,30 ft,85° true,N18° 21.532' W65° 01.972',
1499,"5/24/22, 11:30:59 AM",0 ft,0:00:01,0.3 mph,30 ft,188° true,N18° 21.532' W65° 01.972',
1500,"5/24/22, 11:31:00 AM",1 ft,0:00:01,0.7 mph,30 ft,206° true,N18° 21.532' W65° 01.972',
1501,"5/24/22, 11:31:01 AM",1 ft,0:00:01,1.0 mph,30 ft,243° true,N18° 21.532' W65° 01.972',
1502,"5/24/22, 11:31:02 AM",1 ft,0:00:01,0.7 mph,29 ft,275° true,N18° 21.532' W65° 01.972',
1503,"5/24/22, 11:31:03 AM",0 ft,0:00:01,0.3 mph,29 ft,226° true,N18° 21.532' W65° 01.972',
1504,"5/24/22, 11:31:04 AM",0 ft,0:00:01,0.3 mph,30 ft,18° true,N18° 21.531' W65° 01.972',
1505,"5/24/22, 11:31:05 AM",0 ft,0:00:01,0.1 mph,29 ft,325° true,N18° 21.532' W65° 01.972',
1506,"5/24/22, 11:31:06 AM",0 ft,0:00:01,0.2 mph,30 ft,109° true,N18° 21.532' W65° 01.972',
1507,"5/24/22, 11:31:07 AM",0 ft,0:00:01,0.1 mph,30 ft,180° true,N18° 21.532' W65° 01.972',
1508,"5/24/22, 11:31:08 AM",1 ft,0:00:01,0.6 mph,30 ft,134° true,N18° 21.532' W65° 01.972',
1509,"5/24/22, 11:31:09 AM",1 ft,0:00:01,0.6 mph,29 ft,350° true,N18° 21.531' W65° 01.972',
1510,"5/24/22, 11:31:10 AM",1 ft,0:00:01,0.4 mph,30 ft,283° true,N18° 21.532' W65° 01.972',
1511,"5/24/22, 11:31:11 AM",1 ft,0:00:01,0.5 mph,29 ft,229° true,N18° 21.532' W65° 01.972',
1512,"5/24/22, 11:31:12 AM",0 ft,0:00:01,0.2 mph,29 ft,309° true,N18° 21.531' W65° 01.972',
1513,"5/24/22, 11:31:13 AM",1 ft,0:00:01,0.6 mph,30 ft,326° true,N18° 21.532' W65° 01.972',
1514,"5/24/22, 11:31:14 AM",2 ft,0:00:01,1.0 mph,30 ft,308° true,N18° 21.532' W65° 01.973',
1515,"5/24/22, 11:31:15 AM",1 ft,0:00:01,0.7 mph,29 ft,288° true,N18° 21.532' W65° 01.973',
1516,"5/24/22, 11:31:16 AM",0 ft,0:00:01,0.2 mph,30 ft,296° true,N18° 21.532' W65° 01.973',
1517,"5/24/22, 11:31:17 AM",0 ft,0:00:01,0.1 mph,29 ft,159° true,N18° 21.532' W65° 01.973',
1518,"5/24/22, 11:31:18 AM",0 ft,0:00:01,0.3 mph,30 ft,61° true,N18° 21.532' W65° 01.973',
1519,"5/24/22, 11:31:19 AM",1 ft,0:00:01,0.4 mph,29 ft,239° true,N18° 21.532' W65° 01.973',
1520,"5/24/22, 11:31:20 AM",1 ft,0:00:01,0.4 mph,30 ft,157° true,N18° 21.532' W65° 01.973',
1521,"5/24/22, 11:31:21 AM",1 ft,0:00:01,0.6 mph,29 ft,108° true,N18° 21.532' W65° 01.973',
1522,"5/24/22, 11:31:22 AM",2 ft,0:00:01,1.2 mph,29 ft,131° true,N18° 21.532' W65° 01.973',
1523,"5/24/22, 11:31:23 AM",2 ft,0:00:01,1.2 mph,30 ft,133° true,N18° 21.532' W65° 01.973',
1524,"5/24/22, 11:31:24 AM",2 ft,0:00:01,1.0 mph,30 ft,124° true,N18° 21.531' W65° 01.972',
1525,"5/24/22, 11:31:25 AM",1 ft,0:00:01,0.7 mph,30 ft,150° true,N18° 21.531' W65° 01.972',
1526,"5/24/22, 11:31:26 AM",1 ft,0:00:01,0.4 mph,30 ft,220° true,N18° 21.531' W65° 01.972',
1527,"5/24/22, 11:31:27 AM",1 ft,0:00:01,0.5 mph,30 ft,220° true,N18° 21.531' W65° 01.972',
1528,"5/24/22, 11:31:28 AM",1 ft,0:00:01,0.6 mph,30 ft,187° true,N18° 21.531' W65° 01.972',
1529,"5/24/22, 11:31:29 AM",1 ft,0:00:01,0.7 mph,30 ft,187° true,N18° 21.531' W65° 01.972',
1530,"5/24/22, 11:31:30 AM",1 ft,0:00:01,0.7 mph,29 ft,120° true,N18° 21.531' W65° 01.972',
1531,"5/24/22, 11:31:31 AM",1 ft,0:00:01,0.8 mph,30 ft,125° true,N18° 21.530' W65° 01.972',
1532,"5/24/22, 11:31:32 AM",1 ft,0:00:01,0.6 mph,30 ft,106° true,N18° 21.530' W65° 01.972',
1533,"5/24/22, 11:31:33 AM",1 ft,0:00:01,0.8 mph,30 ft,133° true,N18° 21.530' W65° 01.972',
1534,"5/24/22, 11:31:34 AM",1 ft,0:00:01,0.8 mph,30 ft,152° true,N18° 21.530' W65° 01.972',
1535,"5/24/22, 11:31:35 AM",1 ft,0:00:01,0.7 mph,30 ft,185° true,N18° 21.530' W65° 01.972',
1536,"5/24/22, 11:31:36 AM",1 ft,0:00:01,0.8 mph,30 ft,220° true,N18° 21.530' W65° 01.972',
1537,"5/24/22, 11:31:37 AM",1 ft,0:00:01,0.7 mph,30 ft,248° true,N18° 21.530' W65° 01.972',
1538,"5/24/22, 11:31:38 AM",1 ft,0:00:01,0.6 mph,30 ft,264° true,N18° 21.530' W65° 01.972',
1539,"5/24/22, 11:31:39 AM",1 ft,0:00:01,0.4 mph,30 ft,237° true,N18° 21.530' W65° 01.972',
1540,"5/24/22, 11:31:40 AM",1 ft,0:00:01,0.3 mph,30 ft,224° true,N18° 21.530' W65° 01.972',
1541,"5/24/22, 11:31:41 AM",1 ft,0:00:01,0.7 mph,30 ft,203° true,N18° 21.530' W65° 01.972',
1542,"5/24/22, 11:31:42 AM",1 ft,0:00:01,1.0 mph,30 ft,211° true,N18° 21.529' W65° 01.972',
1543,"5/24/22, 11:31:43 AM",1 ft,0:00:01,0.6 mph,30 ft,215° true,N18° 21.529' W65° 01.972',
1544,"5/24/22, 11:31:44 AM",1 ft,0:00:01,0.4 mph,30 ft,237° true,N18° 21.529' W65° 01.972',
1545,"5/24/22, 11:31:45 AM",1 ft,0:00:01,0.9 mph,30 ft,185° true,N18° 21.529' W65° 01.973',
1546,"5/24/22, 11:31:46 AM",1 ft,0:00:01,0.9 mph,29 ft,156° true,N18° 21.529' W65° 01.973',
1547,"5/24/22, 11:31:47 AM",1 ft,0:00:01,1.0 mph,30 ft,132° true,N18° 21.529' W65° 01.972',
1548,"5/24/22, 11:31:48 AM",1 ft,0:00:01,0.6 mph,30 ft,115° true,N18° 21.528' W65° 01.972',
1549,"5/24/22, 11:31:49 AM",0 ft,0:00:01,0.2 mph,30 ft,305° true,N18° 21.528' W65° 01.972',
1550,"5/24/22, 11:31:50 AM",0 ft,0:00:01,0.1 mph,30 ft,145° true,N18° 21.528' W65° 01.972',
1551,"5/24/22, 11:31:51 AM",0 ft,0:00:01,0.3 mph,30 ft,7° true,N18° 21.528' W65° 01.972',
1552,"5/24/22, 11:31:52 AM",1 ft,0:00:01,0.6 mph,30 ft,234° true,N18° 21.528' W65° 01.972',
1553,"5/24/22, 11:31:53 AM",2 ft,0:00:01,1.2 mph,30 ft,193° true,N18° 21.528' W65° 01.972',
1554,"5/24/22, 11:31:54 AM",2 ft,0:00:01,1.1 mph,30 ft,198° true,N18° 21.528' W65° 01.972',
1555,"5/24/22, 11:31:55 AM",1 ft,0:00:01,0.8 mph,30 ft,161° true,N18° 21.528' W65° 01.972',
1556,"5/24/22, 11:31:56 AM",2 ft,0:00:01,1.5 mph,30 ft,157° true,N18° 21.528' W65° 01.972',
1557,"5/24/22, 11:31:57 AM",2 ft,0:00:01,1.6 mph,30 ft,151° true,N18° 21.527' W65° 01.972',
1558,"5/24/22, 11:31:58 AM",2 ft,0:00:01,1.2 mph,32 ft,172° true,N18° 21.527' W65° 01.972',
1559,"5/24/22, 11:31:59 AM",2 ft,0:00:01,1.2 mph,30 ft,191° true,N18° 21.527' W65° 01.972',
1560,"5/24/22, 11:32:00 AM",1 ft,0:00:01,0.4 mph,30 ft,177° true,N18° 21.526' W65° 01.972',
1561,"5/24/22, 11:32:01 AM",1 ft,0:00:01,0.7 mph,30 ft,187° true,N18° 21.526' W65° 01.972',
1562,"5/24/22, 11:32:02 AM",1 ft,0:00:01,1.0 mph,30 ft,181° true,N18° 21.526' W65° 01.972',
1563,"5/24/22, 11:32:03 AM",1 ft,0:00:01,0.7 mph,30 ft,183° true,N18° 21.526' W65° 01.972',
1564,"5/24/22, 11:32:04 AM",2 ft,0:00:01,1.1 mph,30 ft,209° true,N18° 21.526' W65° 01.972',
1565,"5/24/22, 11:32:05 AM",2 ft,0:00:01,1.1 mph,30 ft,203° true,N18° 21.525' W65° 01.972',
1566,"5/24/22, 11:32:06 AM",2 ft,0:00:01,1.2 mph,30 ft,180° true,N18° 21.525' W65° 01.972',
1567,"5/24/22, 11:32:07 AM",1 ft,0:00:01,0.8 mph,30 ft,156° true,N18° 21.525' W65° 01.972',
1568,"5/24/22, 11:32:08 AM",1 ft,0:00:01,1.0 mph,30 ft,157° true,N18° 21.525' W65° 01.972',
1569,"5/24/22, 11:32:09 AM",1 ft,0:00:01,0.9 mph,30 ft,158° true,N18° 21.525' W65° 01.972',
1570,"5/24/22, 11:32:10 AM",1 ft,0:00:01,0.4 mph,30 ft,166° true,N18° 21.524' W65° 01.972',
1571,"5/24/22, 11:32:11 AM",2 ft,0:00:01,1.3 mph,30 ft,141° true,N18° 21.524' W65° 01.972',
1572,"5/24/22, 11:32:12 AM",3 ft,0:00:01,1.9 mph,30 ft,123° true,N18° 21.524' W65° 01.972',
1573,"5/24/22, 11:32:13 AM",3 ft,0:00:01,1.9 mph,30 ft,146° true,N18° 21.524' W65° 01.971',
1574,"5/24/22, 11:32:14 AM",3 ft,0:00:01,1.9 mph,30 ft,151° true,N18° 21.523' W65° 01.971',
1575,"5/24/22, 11:32:15 AM",1 ft,0:00:01,0.8 mph,29 ft,125° true,N18° 21.523' W65° 01.971',
1576,"5/24/22, 11:32:16 AM",2 ft,0:00:01,1.2 mph,29 ft,170° true,N18° 21.523' W65° 01.971',
1577,"5/24/22, 11:32:17 AM",2 ft,0:00:01,1.2 mph,29 ft,130° true,N18° 21.523' W65° 01.971',
1578,"5/24/22, 11:32:18 AM",1 ft,0:00:01,1.0 mph,29 ft,86° true,N18° 21.522' W65° 01.970',
1579,"5/24/22, 11:32:19 AM",2 ft,0:00:01,1.0 mph,29 ft,68° true,N18° 21.522' W65° 01.970',
1580,"5/24/22, 11:32:20 AM",1 ft,0:00:01,0.6 mph,29 ft,80° true,N18° 21.523' W65° 01.970',
1581,"5/24/22, 11:32:21 AM",1 ft,0:00:01,0.5 mph,29 ft,15° true,N18° 21.523' W65° 01.970',
1582,"5/24/22, 11:32:22 AM",1 ft,0:00:01,0.9 mph,29 ft,62° true,N18° 21.523' W65° 01.970',
1583,"5/24/22, 11:32:23 AM",2 ft,0:00:01,1.4 mph,29 ft,63° true,N18° 21.523' W65° 01.970',
1584,"5/24/22, 11:32:24 AM",1 ft,0:00:01,1.0 mph,29 ft,84° true,N18° 21.523' W65° 01.969',
1585,"5/24/22, 11:32:25 AM",1 ft,0:00:01,0.8 mph,29 ft,97° true,N18° 21.523' W65° 01.969',
1586,"5/24/22, 11:32:26 AM",1 ft,0:00:01,0.8 mph,29 ft,97° true,N18° 21.523' W65° 01.969',
1587,"5/24/22, 11:32:27 AM",1 ft,0:00:01,0.9 mph,30 ft,85° true,N18° 21.523' W65° 01.969',
1588,"5/24/22, 11:32:28 AM",1 ft,0:00:01,1.0 mph,29 ft,73° true,N18° 21.523' W65° 01.968',
1589,"5/24/22, 11:32:29 AM",1 ft,0:00:01,0.9 mph,30 ft,98° true,N18° 21.523' W65° 01.968',
1590,"5/24/22, 11:32:30 AM",1 ft,0:00:01,0.5 mph,29 ft,75° true,N18° 21.523' W65° 01.968',
1591,"5/24/22, 11:32:31 AM",1 ft,0:00:01,0.7 mph,29 ft,87° true,N18° 21.523' W65° 01.968',
1592,"5/24/22, 11:32:32 AM",1 ft,0:00:01,0.7 mph,29 ft,83° true,N18° 21.523' W65° 01.968',
1593,"5/24/22, 11:32:33 AM",1 ft,0:00:01,0.8 mph,29 ft,84° true,N18° 21.523' W65° 01.967',
1594,"5/24/22, 11:32:34 AM",2 ft,0:00:01,1.2 mph,29 ft,88° true,N18° 21.523' W65° 01.967',
1595,"5/24/22, 11:32:35 AM",2 ft,0:00:01,1.4 mph,29 ft,102° true,N18° 21.523' W65° 01.967',
1596,"5/24/22, 11:32:36 AM",1 ft,0:00:01,0.9 mph,29 ft,113° true,N18° 21.523' W65° 01.967',
1597,"5/24/22, 11:32:37 AM",1 ft,0:00:01,0.5 mph,30 ft,180° true,N18° 21.523' W65° 01.966',
1598,"5/24/22, 11:32:38 AM",1 ft,0:00:01,0.4 mph,29 ft,118° true,N18° 21.523' W65° 01.966',
1599,"5/24/22, 11:32:39 AM",1 ft,0:00:01,0.5 mph,29 ft,79° true,N18° 21.523' W65° 01.966',
1600,"5/24/22, 11:32:40 AM",1 ft,0:00:01,0.7 mph,29 ft,70° true,N18° 21.523' W65° 01.966',
1601,"5/24/22, 11:32:41 AM",1 ft,0:00:01,0.4 mph,29 ft,59° true,N18° 21.523' W65° 01.966',
1602,"5/24/22, 11:32:42 AM",1 ft,0:00:01,0.5 mph,29 ft,93° true,N18° 21.523' W65° 01.966',
1603,"5/24/22, 11:32:43 AM",0 ft,0:00:01,0.2 mph,29 ft,79° true,N18° 21.523' W65° 01.966',
1604,"5/24/22, 11:32:44 AM",1 ft,0:00:01,0.8 mph,29 ft,168° true,N18° 21.523' W65° 01.966',
1605,"5/24/22, 11:32:45 AM",1 ft,0:00:01,0.9 mph,29 ft,185° true,N18° 21.523' W65° 01.966',
1606,"5/24/22, 11:32:46 AM",2 ft,0:00:01,1.5 mph,29 ft,221° true,N18° 21.522' W65° 01.966',
1607,"5/24/22, 11:32:47 AM",2 ft,0:00:01,1.3 mph,29 ft,222° true,N18° 21.522' W65° 01.966',
1608,"5/24/22, 11:32:48 AM",1 ft,0:00:01,0.7 mph,29 ft,169° true,N18° 21.522' W65° 01.966',
1609,"5/24/22, 11:32:49 AM",2 ft,0:00:01,1.1 mph,29 ft,117° true,N18° 21.522' W65° 01.966',
1610,"5/24/22, 11:32:50 AM",1 ft,0:00:01,0.9 mph,29 ft,136° true,N18° 21.522' W65° 01.966',
1611,"5/24/22, 11:32:51 AM",2 ft,0:00:01,1.1 mph,29 ft,120° true,N18° 21.522' W65° 01.966',
1612,"5/24/22, 11:32:52 AM",2 ft,0:00:01,1.3 mph,29 ft,113° true,N18° 21.521' W65° 01.966',
1613,"5/24/22, 11:32:53 AM",2 ft,0:00:01,1.1 mph,29 ft,110° true,N18° 21.521' W65° 01.965',
1614,"5/24/22, 11:32:54 AM",1 ft,0:00:01,0.7 mph,27 ft,132° true,N18° 21.521' W65° 01.965',
1615,"5/24/22, 11:32:55 AM",1 ft,0:00:01,0.5 mph,29 ft,115° true,N18° 21.521' W65° 01.965',
1616,"5/24/22, 11:32:56 AM",1 ft,0:00:01,0.6 mph,29 ft,125° true,N18° 21.521' W65° 01.965',
1617,"5/24/22, 11:32:57 AM",1 ft,0:00:01,0.8 mph,29 ft,13° true,N18° 21.521' W65° 01.965',
1618,"5/24/22, 11:32:58 AM",1 ft,0:00:01,0.8 mph,27 ft,45° true,N18° 21.521' W65° 01.964',
1619,"5/24/22, 11:32:59 AM",1 ft,0:00:01,0.9 mph,29 ft,30° true,N18° 21.521' W65° 01.964',
1620,"5/24/22, 11:33:00 AM",1 ft,0:00:01,0.9 mph,29 ft,47° true,N18° 21.521' W65° 01.964',
1621,"5/24/22, 11:33:01 AM",1 ft,0:00:01,0.9 mph,29 ft,57° true,N18° 21.522' W65° 01.964',
1622,"5/24/22, 11:33:02 AM",1 ft,0:00:01,0.8 mph,29 ft,37° true,N18° 21.522' W65° 01.964',
1623,"5/24/22, 11:33:03 AM",1 ft,0:00:01,0.8 mph,29 ft,41° true,N18° 21.522' W65° 01.964',
1624,"5/24/22, 11:33:04 AM",2 ft,0:00:01,1.1 mph,29 ft,101° true,N18° 21.522' W65° 01.964',
1625,"5/24/22, 11:33:05 AM",2 ft,0:00:01,1.3 mph,29 ft,140° true,N18° 21.522' W65° 01.963',
1626,"5/24/22, 11:33:06 AM",2 ft,0:00:01,1.3 mph,29 ft,140° true,N18° 21.522' W65° 01.963',
1627,"5/24/22, 11:33:07 AM",1 ft,0:00:01,0.5 mph,29 ft,127° true,N18° 21.521' W65° 01.963',
1628,"5/24/22, 11:33:08 AM",2 ft,0:00:01,1.0 mph,29 ft,168° true,N18° 21.521' W65° 01.963',
1629,"5/24/22, 11:33:09 AM",1 ft,0:00:01,0.6 mph,29 ft,200° true,N18° 21.521' W65° 01.963',
1630,"5/24/22, 11:33:10 AM",1 ft,0:00:01,0.6 mph,27 ft,192° true,N18° 21.521' W65° 01.963',
1631,"5/24/22, 11:33:11 AM",0 ft,0:00:01,0.2 mph,29 ft,47° true,N18° 21.521' W65° 01.963',
1632,"5/24/22, 11:33:12 AM",0 ft,0:00:01,0.3 mph,27 ft,142° true,N18° 21.521' W65° 01.963',
1633,"5/24/22, 11:33:13 AM",1 ft,0:00:01,0.9 mph,29 ft,120° true,N18° 21.521' W65° 01.963',
1634,"5/24/22, 11:33:14 AM",2 ft,0:00:01,1.3 mph,29 ft,112° true,N18° 21.521' W65° 01.963',
1635,"5/24/22, 11:33:15 AM",2 ft,0:00:01,1.2 mph,27 ft,132° true,N18° 21.521' W65° 01.962',
1636,"5/24/22, 11:33:16 AM",1 ft,0:00:01,0.6 mph,29 ft,139° true,N18° 21.520' W65° 01.962',
1637,"5/24/22, 11:33:17 AM",1 ft,0:00:01,1.0 mph,29 ft,191° true,N18° 21.520' W65° 01.962',
1638,"5/24/22, 11:33:18 AM",1 ft,0:00:01,0.7 mph,29 ft,200° true,N18° 21.520' W65° 01.962',
1639,"5/24/22, 11:33:19 AM",1 ft,0:00:01,0.5 mph,29 ft,135° true,N18° 21.520' W65° 01.962',
1640,"5/24/22, 11:33:20 AM",1 ft,0:00:01,0.4 mph,29 ft,72° true,N18° 21.520' W65° 01.962',
1641,"5/24/22, 11:33:21 AM",1 ft,0:00:01,0.4 mph,29 ft,58° true,N18° 21.520' W65° 01.962',
1642,"5/24/22, 11:33:22 AM",0 ft,0:00:01,0.2 mph,29 ft,245° true,N18° 21.520' W65° 01.962',
1643,"5/24/22, 11:33:23 AM",0 ft,0:00:01,0.2 mph,29 ft,123° true,N18° 21.520' W65° 01.962',
1644,"5/24/22, 11:33:24 AM",0 ft,0:00:01,0.1 mph,29 ft,90° true,N18° 21.520' W65° 01.962',
1645,"5/24/22, 11:33:25 AM",1 ft,0:00:01,0.8 mph,29 ft,315° true,N18° 21.520' W65° 01.962',
1646,"5/24/22, 11:33:26 AM",1 ft,0:00:01,0.8 mph,29 ft,335° true,N18° 21.520' W65° 01.962',
1647,"5/24/22, 11:33:27 AM",1 ft,0:00:01,0.9 mph,29 ft,347° true,N18° 21.520' W65° 01.962',
1648,"5/24/22, 11:33:28 AM",1 ft,0:00:01,0.4 mph,29 ft,72° true,N18° 21.520' W65° 01.962',
1649,"5/24/22, 11:33:29 AM",1 ft,0:00:01,0.5 mph,29 ft,93° true,N18° 21.520' W65° 01.962',
1650,"5/24/22, 11:33:30 AM",1 ft,0:00:01,0.7 mph,29 ft,132° true,N18° 21.520' W65° 01.962',
1651,"5/24/22, 11:33:31 AM",0 ft,0:00:01,0.3 mph,29 ft,221° true,N18° 21.520' W65° 01.962',
1652,"5/24/22, 11:33:32 AM",0 ft,0:00:01,0.2 mph,29 ft,0° true,N18° 21.520' W65° 01.962',
1653,"5/24/22, 11:33:33 AM",1 ft,0:00:01,0.4 mph,29 ft,324° true,N18° 21.520' W65° 01.962',
1654,"5/24/22, 11:33:34 AM",0 ft,0:00:01,0.2 mph,29 ft,228° true,N18° 21.520' W65° 01.962',
1655,"5/24/22, 11:33:35 AM",1 ft,0:00:01,0.5 mph,29 ft,251° true,N18° 21.520' W65° 01.962',
1656,"5/24/22, 11:33:36 AM",1 ft,0:00:01,1.0 mph,29 ft,191° true,N18° 21.520' W65° 01.962',
1657,"5/24/22, 11:33:37 AM",1 ft,0:00:01,0.5 mph,29 ft,178° true,N18° 21.520' W65° 01.962',
1658,"5/24/22, 11:33:38 AM",0 ft,0:00:01,0.2 mph,29 ft,60° true,N18° 21.520' W65° 01.962',
1659,"5/24/22, 11:33:39 AM",1 ft,0:00:01,0.7 mph,29 ft,113° true,N18° 21.520' W65° 01.962',
1660,"5/24/22, 11:33:40 AM",1 ft,0:00:01,1.0 mph,29 ft,149° true,N18° 21.520' W65° 01.962',
1661,"5/24/22, 11:33:41 AM",1 ft,0:00:01,0.7 mph,29 ft,149° true,N18° 21.520' W65° 01.962',
1662,"5/24/22, 11:33:42 AM",1 ft,0:00:01,0.4 mph,29 ft,143° true,N18° 21.520' W65° 01.962',
1663,"5/24/22, 11:33:43 AM",0 ft,0:00:01,0.1 mph,29 ft,193° true,N18° 21.520' W65° 01.962',
1664,"5/24/22, 11:33:44 AM",1 ft,0:00:01,0.7 mph,29 ft,231° true,N18° 21.519' W65° 01.962',
1665,"5/24/22, 11:33:45 AM",1 ft,0:00:01,1.0 mph,29 ft,229° true,N18° 21.519' W65° 01.962',
1666,"5/24/22, 11:33:46 AM",2 ft,0:00:01,1.1 mph,29 ft,254° true,N18° 21.519' W65° 01.962',
1667,"5/24/22, 11:33:47 AM",1 ft,0:00:01,0.7 mph,29 ft,282° true,N18° 21.519' W65° 01.962',
1668,"5/24/22, 11:33:48 AM",1 ft,0:00:01,0.9 mph,29 ft,265° true,N18° 21.519' W65° 01.962',
1669,"5/24/22, 11:33:49 AM",1 ft,0:00:01,0.8 mph,29 ft,231° true,N18° 21.519' W65° 01.963',
1670,"5/24/22, 11:33:50 AM",1 ft,0:00:01,0.5 mph,29 ft,225° true,N18° 21.519' W65° 01.963',
1671,"5/24/22, 11:33:51 AM",0 ft,0:00:01,0.2 mph,29 ft,335° true,N18° 21.519' W65° 01.963',
1672,"5/24/22, 11:33:52 AM",2 ft,0:00:01,1.2 mph,29 ft,330° true,N18° 21.519' W65° 01.963',
1673,"5/24/22, 11:33:53 AM",2 ft,0:00:01,1.3 mph,29 ft,321° true,N18° 21.519' W65° 01.963',
1674,"5/24/22, 11:33:54 AM",1 ft,0:00:01,1.0 mph,29 ft,311° true,N18° 21.519' W65° 01.963',
1675,"5/24/22, 11:33:55 AM",1 ft,0:00:01,0.8 mph,29 ft,324° true,N18° 21.520' W65° 01.963',
1676,"5/24/22, 11:33:56 AM",2 ft,0:00:01,1.3 mph,29 ft,359° true,N18° 21.520' W65° 01.964',
1677,"5/24/22, 11:33:57 AM",1 ft,0:00:01,0.9 mph,29 ft,315° true,N18° 21.520' W65° 01.964',
1678,"5/24/22, 11:33:58 AM",1 ft,0:00:01,0.8 mph,29 ft,296° true,N18° 21.520' W65° 01.964',
1679,"5/24/22, 11:33:59 AM",2 ft,0:00:01,1.5 mph,29 ft,279° true,N18° 21.520' W65° 01.964',
1680,"5/24/22, 11:34:00 AM",2 ft,0:00:01,1.4 mph,30 ft,288° true,N18° 21.520' W65° 01.964',
1681,"5/24/22, 11:34:01 AM",1 ft,0:00:01,0.6 mph,29 ft,318° true,N18° 21.521' W65° 01.965',
1682,"5/24/22, 11:34:02 AM",1 ft,0:00:01,0.6 mph,29 ft,0° true,N18° 21.521' W65° 01.965',
1683,"5/24/22, 11:34:03 AM",1 ft,0:00:01,1.0 mph,29 ft,287° true,N18° 21.521' W65° 01.965',
1684,"5/24/22, 11:34:04 AM",2 ft,0:00:01,1.3 mph,29 ft,282° true,N18° 21.521' W65° 01.965',
1685,"5/24/22, 11:34:05 AM",2 ft,0:00:01,1.5 mph,29 ft,266° true,N18° 21.521' W65° 01.965',
1686,"5/24/22, 11:34:06 AM",2 ft,0:00:01,1.4 mph,29 ft,277° true,N18° 21.521' W65° 01.966',
1687,"5/24/22, 11:34:07 AM",2 ft,0:00:01,1.1 mph,29 ft,261° true,N18° 21.521' W65° 01.966',
